AERONET Data Download (Version 3 Direct Sun and Inversion Algorithms)
AERONET Version 3
Sao_Paulo
Version 3: Almucantar Level 1.5 Inversion
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
All Points,Contact: PI=Paulo_Artaxo; PI Email=artaxo@if.usp.br 
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
Sao_Paulo,17:08:2024,13:23:16,230,230.557824,0.079428,0.041313,0.034565,0.029923,1.253028,44.724018,45.147678,1.428655,0.052066,0.483785,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.048480,0.094880,0.173960,0.185310,0,0,01:10:2024,21:03:53,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:08:2024,17:22:33,230,230.723993,0.063361,0.035785,0.029992,0.025215,1.122396,49.251716,48.765575,1.424022,0.042180,0.508149,3,10,8,4,3,10,8,4,3,11,7,4,3,11,7,4,0.049170,0.096290,0.176780,0.187410,0,0,01:10:2024,20:43:53,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:08:2024,18:22:29,230,230.765613,0.051738,0.031344,0.023624,0.019793,1.152528,60.015606,59.437943,7.412928,0.175755,0.624586,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.051490,0.101270,0.187100,0.196470,0,0,01:10:2024,20:48:37,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:08:2024,18:41:17,230,230.778669,0.075946,0.037220,0.030007,0.025650,1.394474,63.706486,63.109827,1.215346,0.007556,0.676241,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.052660,0.103770,0.192170,0.200960,0,0,01:10:2024,20:54:48,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:08:2024,19:29:27,230,230.812118,0.079581,0.044929,0.036397,0.030385,1.167640,73.606266,72.974831,1.270968,0.001472,0.733197,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.057390,0.113730,0.212070,0.218690,0,0,01:10:2024,21:03:01,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:08:2024,19:47:07,230,230.824387,0.069113,0.045494,0.038471,0.032593,0.871979,77.354570,76.714816,1.328593,0.003187,0.728851,4,10,7,4,4,10,7,5,4,10,7,4,4,10,7,4,0.060040,0.119320,0.223140,0.228580,0,0,01:10:2024,21:06:42,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:08:2024,10:42:45,231,231.446354,0.055194,0.027597,0.022700,0.019095,1.336888,74.210559,74.846779,1.373197,0.004799,0.395228,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.057380,0.114350,0.214580,0.223360,0,0,01:10:2024,13:55:14,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:08:2024,11:16:06,231,231.469514,0.056504,0.027905,0.023254,0.019882,1.339054,67.253559,67.869468,1.261085,0.008035,0.400556,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.053800,0.106590,0.198670,0.208290,0,0,01:10:2024,14:00:08,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:08:2024,12:10:12,231,231.507083,0.055088,0.027605,0.023051,0.020166,1.313664,56.604847,57.168045,1.466083,0.019404,0.393265,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.050470,0.099300,0.183480,0.194100,0,0,01:10:2024,14:04:37,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:08:2024,12:30:33,231,231.521215,0.063130,0.030401,0.025106,0.021742,1.390227,52.892821,53.427333,1.375881,0.017223,0.419937,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.049700,0.097600,0.179880,0.190760,0,0,01:10:2024,14:09:38,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:08:2024,13:23:19,231,231.557859,0.067535,0.035536,0.029048,0.024917,1.265547,44.420588,44.846046,1.316026,0.086890,0.412284,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.048450,0.094800,0.173780,0.185150,0,0,01:10:2024,13:50:10,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:08:2024,17:22:18,231,231.723819,0.059007,0.034073,0.027923,0.023035,1.117346,49.007699,48.519176,1.180944,0.049050,0.431453,3,10,8,4,3,11,7,4,3,11,7,4,4,10,7,4,0.049130,0.096210,0.176600,0.187250,0,0,01:10:2024,13:57:09,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:08:2024,18:22:17,231,231.765475,0.038539,0.023553,0.017429,0.014428,1.163004,59.824152,59.244529,12.949642,0.158774,0.418428,3,10,8,5,3,10,8,5,3,10,8,5,3,11,7,5,0.051440,0.101150,0.186870,0.196250,0,0,01:10:2024,14:01:10,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:08:2024,18:41:07,231,231.778553,0.051567,0.027519,0.023643,0.020008,1.178177,63.533351,62.934873,0.788483,0.017570,0.430025,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.052600,0.103640,0.191910,0.200720,0,0,01:10:2024,14:05:33,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:08:2024,19:29:14,231,231.811968,0.052462,0.026799,0.022822,0.019562,1.257913,73.448250,72.815415,0.981550,0.003434,0.449219,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.057290,0.113520,0.211650,0.218310,0,0,01:10:2024,13:49:16,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:08:2024,19:46:54,231,231.824236,0.051641,0.027609,0.022296,0.018667,1.256672,77.204460,76.563400,1.617795,0.007102,0.451624,4,10,7,5,4,10,7,5,4,10,7,4,4,10,7,5,0.059920,0.119070,0.222620,0.228130,0,0,01:10:2024,13:51:40,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:08:2024,10:41:49,232,232.445706,0.060212,0.028573,0.023294,0.019693,1.430063,74.199898,74.837813,1.501479,0.005192,0.339546,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.057380,0.114350,0.214590,0.223330,0,0,01:10:2024,08:51:55,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:08:2024,11:15:04,232,232.468796,0.057457,0.026528,0.023138,0.020030,1.384080,67.242249,67.860328,1.104832,0.005992,0.332949,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.053800,0.106590,0.198670,0.208270,0,0,01:10:2024,08:56:56,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:08:2024,12:07:15,232,232.505035,0.067399,0.032720,0.026903,0.023418,1.383393,56.907552,57.476199,2.141839,0.051258,0.352612,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.050540,0.099450,0.183820,0.194400,0,0,01:10:2024,09:01:55,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:08:2024,12:29:30,232,232.520486,0.076783,0.037392,0.031464,0.027432,1.348142,52.814640,53.352677,2.029841,0.036997,0.370896,3,10,8,4,3,10,8,4,3,10,8,4,4,10,7,4,0.049700,0.097580,0.179830,0.190700,0,0,01:10:2024,09:07:24,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:08:2024,13:23:16,232,232.557824,0.091478,0.042276,0.034411,0.028633,1.473387,44.127583,44.555122,1.948786,0.041771,0.399851,4,10,8,3,4,10,8,3,4,10,8,3,4,8,8,3,0.048420,0.094720,0.173610,0.185000,0,0,01:10:2024,08:47:11,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:08:2024,17:22:05,232,232.723669,0.093357,0.048174,0.038387,0.032239,1.329460,48.768716,48.277696,1.529616,0.048118,0.577991,3,11,7,4,3,11,7,4,3,11,7,4,4,10,7,4,0.049100,0.096130,0.176430,0.187100,0,0,01:10:2024,08:55:41,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:08:2024,18:22:01,232,232.765289,0.052231,0.033407,0.025989,0.022395,1.026364,59.620003,59.038473,13.279105,0.466768,0.455917,3,10,8,5,3,10,8,5,3,10,8,5,3,11,7,5,0.051380,0.101030,0.186610,0.196030,0,0,01:10:2024,08:59:58,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:08:2024,18:42:52,232,232.779769,0.054681,0.026283,0.020933,0.018601,1.440736,63.745551,63.143535,3.275857,0.045305,0.451234,3,10,8,5,3,10,6,4,3,10,6,4,3,10,5,5,0.052680,0.103800,0.192230,0.201000,0,0,01:10:2024,09:04:57,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:08:2024,19:29:30,232,232.812153,0.070464,0.030958,0.024490,0.021328,1.589705,73.393045,72.758551,2.741818,0.008990,0.487609,4,10,7,6,4,10,7,6,4,10,7,6,4,10,6,4,0.057250,0.113450,0.211500,0.218180,0,0,01:10:2024,09:10:26,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:08:2024,19:47:05,232,232.824363,0.070574,0.031413,0.024167,0.020988,1.606005,77.140570,76.498050,3.363136,0.011839,0.484839,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.059880,0.118970,0.222440,0.227940,0,0,01:10:2024,08:48:11,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:08:2024,10:40:49,233,233.445012,0.061153,0.027420,0.022395,0.019432,1.516019,74.201238,74.840861,1.766874,0.008732,0.327728,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.060650,0.121720,0.227910,0.237670,0,0,01:10:2024,03:27:47,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:08:2024,11:14:31,233,233.468414,0.064667,0.030251,0.024938,0.021927,1.437748,67.129363,67.749252,1.282148,0.011683,0.350532,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.056420,0.112010,0.208740,0.219140,0,0,01:10:2024,03:33:03,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:08:2024,12:05:58,233,233.504144,0.071540,0.033447,0.028160,0.024179,1.410952,56.896881,57.468852,1.366531,0.011831,0.353086,4,10,8,4,4,10,8,4,4,10,7,5,4,10,7,5,0.052620,0.103250,0.191240,0.202340,0,0,01:10:2024,03:18:43,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:08:2024,12:28:19,233,233.519664,0.070222,0.032147,0.027257,0.023639,1.434493,52.759105,53.300854,1.786186,0.024717,0.351871,3,10,8,4,3,10,8,4,3,10,8,4,4,10,7,4,0.051580,0.100820,0.186310,0.197690,0,0,01:10:2024,03:23:46,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:08:2024,13:23:05,233,233.557697,0.077086,0.045474,0.035959,0.031034,1.130948,43.850052,44.280045,2.814737,0.511537,0.377337,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.049990,0.097050,0.178560,0.190350,0,0,01:10:2024,03:28:20,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:08:2024,17:21:53,233,233.723530,0.072050,0.043549,0.034638,0.029623,1.085411,48.532178,48.038582,2.259438,0.145443,0.450112,3,11,7,4,3,11,7,4,4,10,7,4,4,10,7,4,0.050830,0.098880,0.182010,0.193020,0,0,01:10:2024,03:32:35,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:08:2024,18:21:49,233,233.765150,0.053202,0.033153,0.025996,0.022365,1.056587,59.429093,58.845563,9.526674,0.062856,0.486488,3,10,8,5,3,10,8,5,3,11,7,5,4,10,7,5,0.053560,0.105090,0.194300,0.204110,0,0,01:10:2024,03:37:02,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:08:2024,18:42:39,233,233.779618,0.077231,0.039967,0.030864,0.026509,1.366196,63.564363,62.960565,2.062831,0.163513,0.534198,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,4,0.055080,0.108520,0.201000,0.210190,0,0,01:10:2024,03:18:40,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:08:2024,19:30:08,233,233.812593,0.067938,0.038120,0.032417,0.027669,1.113480,73.416694,72.780361,1.056625,0.003275,0.491177,4,10,7,5,4,10,7,6,4,10,7,5,4,10,7,5,0.060530,0.120650,0.224340,0.231480,0,0,01:10:2024,03:23:53,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:08:2024,11:14:20,234,234.468287,0.062851,0.026215,0.020856,0.018042,1.663235,66.938239,67.559675,4.093941,0.031548,0.589576,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.056320,0.111800,0.208330,0.218740,0,0,21:08:2024,12:15:19,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:08:2024,12:04:54,234,234.503403,0.072853,0.033874,0.029731,0.024337,1.364875,56.843942,57.418951,1.294407,0.009193,0.529897,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.052600,0.103190,0.191150,0.202280,0,0,30:09:2024,21:00:20,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:08:2024,12:27:02,234,234.518773,0.074369,0.034727,0.028580,0.024798,1.442752,52.720788,53.266373,1.674843,0.009282,0.500062,3,10,7,4,3,10,8,4,3,10,8,4,4,10,8,4,0.051580,0.100800,0.186280,0.197650,0,0,30:09:2024,20:43:45,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:08:2024,13:22:53,234,234.557558,0.073209,0.044686,0.035184,0.030430,1.083426,43.571764,44.004274,3.593830,0.315747,0.479621,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.049950,0.096950,0.178360,0.190180,0,0,30:09:2024,20:49:36,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:08:2024,18:21:36,234,234.765000,0.097005,0.052436,0.042368,0.036385,1.238818,59.235302,58.649774,5.624009,0.042999,0.572715,3,10,8,5,3,11,7,5,3,11,7,5,4,10,7,5,0.053500,0.104950,0.194030,0.203850,0,0,30:09:2024,21:01:27,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:08:2024,18:42:28,234,234.779491,0.102900,0.049412,0.042101,0.037516,1.353611,63.390374,62.784753,1.204150,0.005414,0.613095,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.055010,0.108360,0.200690,0.209900,0,0,30:09:2024,21:08:30,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:08:2024,19:30:41,234,234.812975,0.092247,0.048889,0.042580,0.036935,1.171029,73.424039,72.785926,1.291746,0.004161,0.600971,4,10,7,5,4,10,7,6,4,10,7,5,4,10,7,5,0.060520,0.120660,0.224350,0.231490,0,0,30:09:2024,20:44:06,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:08:2024,19:48:18,234,234.825208,0.076914,0.046321,0.041640,0.036565,0.930257,77.198488,76.552762,1.937276,0.012301,0.564235,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,6,0.063600,0.127490,0.237430,0.243430,0,0,30:09:2024,20:47:01,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,22:08:2024,10:39:12,235,235.443889,0.077343,0.036531,0.030508,0.026757,1.405704,74.115829,74.758635,1.681276,0.010521,0.395204,4,10,7,6,4,10,7,6,4,10,6,6,4,10,7,6,0.060580,0.121570,0.227670,0.237410,0,0,30:09:2024,15:57:00,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,22:08:2024,11:13:59,235,235.468044,0.089064,0.050672,0.042039,0.035767,1.124330,66.778965,67.402057,1.543665,0.022029,0.449378,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.056240,0.111620,0.207950,0.218410,0,0,30:09:2024,16:03:21,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,22:08:2024,12:04:04,235,235.502824,0.074337,0.039001,0.030705,0.026999,1.319449,56.744975,57.322728,4.059962,0.292695,0.400207,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.052570,0.103120,0.190990,0.202160,0,0,30:09:2024,16:10:37,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,22:08:2024,12:26:10,235,235.518171,0.080491,0.035784,0.029523,0.026822,1.516053,52.605985,53.154766,2.454479,0.067860,0.392487,3,10,7,4,3,10,8,4,3,10,8,4,4,10,8,4,0.051540,0.100730,0.186140,0.197540,0,0,30:09:2024,16:15:43,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,22:08:2024,13:22:23,235,235.557211,0.082923,0.044199,0.035898,0.031618,1.253898,43.333622,43.769468,5.227709,0.209462,0.384855,4,10,9,2,4,10,8,3,4,10,8,3,4,10,8,3,0.049920,0.096880,0.178200,0.190030,0,0,30:09:2024,16:20:34,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,23:08:2024,13:22:12,236,236.557083,0.088569,0.056180,0.045168,0.039911,0.996070,43.047299,43.485659,5.979397,0.646549,0.328310,4,10,9,2,4,10,9,2,4,10,9,2,4,10,8,3,0.049880,0.096790,0.178010,0.189850,0,0,30:09:2024,10:31:05,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,26:08:2024,18:20:53,239,239.764502,0.030702,0.017542,0.016444,0.013366,0.957254,58.346624,57.750517,1.458356,0.050093,0.140350,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.053260,0.104380,0.192870,0.202700,0,0,29:09:2024,16:33:48,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:08:2024,10:33:48,240,240.440139,0.023170,0.011363,0.011868,0.012085,1.053306,74.162030,74.812986,1.738077,0.013787,0.083737,4,10,5,6,4,10,7,6,4,10,6,6,4,10,6,6,0.060620,0.121630,0.227770,0.237580,0,0,29:09:2024,08:32:39,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:08:2024,11:57:39,240,240.498368,0.038935,0.022311,0.022253,0.018992,0.871217,56.672154,57.265794,3.226056,0.065497,0.154949,4,10,8,4,4,10,6,4,4,9,3,3,4,9,2,4,0.052550,0.103090,0.190940,0.202090,0,0,29:09:2024,09:36:35,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:08:2024,12:21:00,240,240.514583,0.024763,0.012740,0.013653,0.014395,0.944866,52.169782,52.735484,2.155443,0.085341,0.143008,3,10,8,4,3,10,8,4,3,10,3,4,3,5,4,3,0.051440,0.100490,0.185680,0.197130,0,0,29:09:2024,09:40:52,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:08:2024,13:20:59,240,240.556238,0.033324,0.024755,0.020885,0.014814,0.686585,41.947066,42.396973,4.831439,0.227934,0.101726,4,11,8,2,4,11,8,2,4,11,6,2,4,11,8,2,0.049730,0.096430,0.177280,0.189190,0,0,29:09:2024,08:44:57,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:08:2024,11:54:21,242,242.496076,0.061047,0.040198,0.036966,0.028433,0.761295,56.787704,57.388181,2.515991,0.022489,0.611829,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.053030,0.103590,0.195650,0.207780,0,0,29:08:2024,12:09:31,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:08:2024,13:20:38,242,242.555995,0.074361,0.036046,0.032007,0.027203,1.284687,41.345139,41.800271,0.992224,0.062826,0.495654,4,11,8,2,4,11,8,2,4,11,8,2,4,11,8,2,0.050100,0.096790,0.181300,0.193700,0,0,28:09:2024,21:30:57,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:08:2024,18:19:26,242,242.763495,0.070185,0.032669,0.029055,0.024538,1.345811,57.617014,57.015465,1.336410,0.006109,0.425679,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.053440,0.104220,0.196330,0.207300,0,0,28:09:2024,21:39:13,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:08:2024,18:46:28,242,242.782269,0.064921,0.028300,0.025797,0.022668,1.415692,63.157682,62.533166,1.313733,0.014382,0.401897,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.055360,0.108500,0.204910,0.215360,0,0,28:09:2024,21:44:05,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:08:2024,19:36:24,242,242.816944,0.071064,0.034724,0.030475,0.026072,1.287589,73.819152,73.166967,1.488428,0.006916,0.431588,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.061210,0.121420,0.230400,0.239430,0,0,28:09:2024,21:48:44,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:08:2024,19:53:58,242,242.829144,0.064659,0.034331,0.032043,0.028118,1.077260,77.658738,77.000848,1.128107,0.002713,0.430710,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064400,0.128430,0.244150,0.252400,0,0,28:09:2024,21:26:51,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2024,10:32:05,243,243.438947,0.039323,0.019915,0.018269,0.015874,1.173635,73.840608,74.495589,1.171985,0.001399,0.256219,4,10,6,6,4,10,6,6,4,10,7,6,4,10,7,6,0.060770,0.121210,0.231570,0.243590,0,0,20:09:2024,11:38:29,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2024,11:03:14,243,243.460579,0.046766,0.022799,0.020602,0.018122,1.252804,67.116046,67.756699,0.881690,0.004054,0.265984,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.056840,0.112280,0.213460,0.225440,0,0,20:09:2024,11:43:22,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2024,11:53:13,243,243.495289,0.057279,0.029134,0.025355,0.021187,1.236101,56.743031,57.346340,1.293317,0.043836,0.263129,4,10,8,4,4,10,8,4,4,10,8,4,4,10,6,5,0.053020,0.103570,0.195590,0.207730,0,0,20:09:2024,11:48:25,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2024,12:19:36,243,243.513611,0.051635,0.027957,0.022950,0.019177,1.215445,51.577441,52.150813,1.787593,0.068347,0.244989,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.051770,0.100700,0.189610,0.201830,0,0,20:09:2024,11:52:45,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2024,13:20:07,243,243.555637,0.057751,0.032616,0.025990,0.022200,1.188755,41.092769,41.551447,2.429279,0.206079,0.223031,4,11,8,2,4,11,8,2,4,11,8,2,4,11,8,2,0.050070,0.096720,0.181150,0.193550,0,0,20:09:2024,11:57:33,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2024,17:19:12,243,243.721667,0.053591,0.032703,0.026317,0.022941,1.055165,46.050182,45.529912,3.861530,0.414237,0.363826,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.050840,0.098390,0.184430,0.196170,0,0,20:09:2024,11:40:41,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2024,18:19:06,243,243.763264,0.062252,0.028567,0.026195,0.023463,1.327853,57.404889,56.801358,1.984843,0.024248,0.377204,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.053370,0.104080,0.196050,0.207030,0,0,20:09:2024,11:45:55,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2024,18:46:09,243,243.782049,0.066533,0.028306,0.025326,0.022283,1.478072,62.965361,62.339153,1.493514,0.013178,0.397565,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.055280,0.108320,0.204560,0.215040,0,0,20:09:2024,11:51:38,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2024,19:36:06,243,243.816736,0.070509,0.039982,0.034343,0.029178,1.083876,73.654387,73.000954,2.120395,0.053890,0.469600,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.061090,0.121160,0.229880,0.238930,0,0,20:09:2024,11:57:55,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2024,19:53:41,243,243.828947,0.059574,0.038972,0.035084,0.030953,0.799456,77.504561,76.845523,2.324021,0.045249,0.467352,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.064260,0.128140,0.243530,0.251810,0,0,20:09:2024,12:00:24,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2024,10:29:38,244,244.437245,0.035246,0.018469,0.016889,0.014627,1.124680,74.140951,74.797879,2.044037,0.006768,0.289771,4,10,6,6,4,10,7,6,4,10,7,6,4,10,7,6,0.060980,0.121690,0.232490,0.244580,0,0,20:09:2024,06:55:40,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2024,11:02:09,244,244.459826,0.040693,0.022128,0.020095,0.017508,1.076062,67.099838,67.742379,1.245304,0.008223,0.282185,4,10,7,6,4,10,7,6,4,10,7,6,4,10,6,6,0.056830,0.112270,0.213430,0.225410,0,0,20:09:2024,06:39:50,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
